scenario,scenario_name,DISTRICT,CROP,YEAR,AREA,predicted_yield,predicted_production,predicted_yield_p10,predicted_yield_p90
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Mirpurkhas,COTTON,2026,29.29948553789893,5.3233752173954265,155.97215519488688,2.8401555591638736,7.806594875626979
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Mirpurkhas,SUGARCANE,2026,19.378331999542524,63.143576909815906,1223.61719699706,44.733775288486086,81.55337853114573
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Mirpurkhas,WHEAT,2026,54.64946838916194,3.3214780425422505,181.51700929120818,2.62160948823791,4.021346596846591
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Nawabshah,COTTON,2026,62.20905224648425,3.799394811165098,236.35675031279075,1.3161751529335453,6.282614469396651
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Nawabshah,RICE,2026,10.522995312678404,2.7161089045101123,28.581601270883986,1.486332084053109,3.9458857249671158
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Nawabshah,SUGARCANE,2026,36.980586486795346,46.27942653214877,1711.4403354314188,27.86962491081895,64.68922815347858
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Nawabshah,WHEAT,2026,93.49597919286589,3.29782843399975,308.3336986468821,2.5979598796954093,3.9976969883040905
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Sanghar,COTTON,2026,114.20389733622966,4.93391914166661,563.4727951201519,2.4506994834350575,7.417138799898163
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Sanghar,RICE,2026,7.4151091802903295,2.8562196909494095,21.179180851284976,1.626442870492406,4.085996511406413
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Sanghar,SUGARCANE,2026,14.399180290385175,58.51309439179088,842.5405954957225,40.10329277046106,76.92289601312069
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Sanghar,WHEAT,2026,107.5794523836746,3.6056510941158555,387.89397019158093,2.905782539811515,4.305519648420196
